id,id_cliente,id_equipamento,quantidade,horas_uso_diario,dias_uso_mes
4715,851,2,2,8.0,27
4716,851,9,3,9.9,21
4717,851,3,2,3.3,17
4718,851,15,1,8.0,18
4719,852,1,8,11.1,25
4720,852,13,6,7.8,17
4721,852,8,8,8.2,17
4722,852,7,7,10.7,27
4723,852,18,7,11.6,17
4724,852,12,13,5.4,22
4725,853,13,7,13.5,26
4726,853,9,5,3.1,17
4727,853,16,2,7.4,16
4728,853,18,13,10.5,16
4729,854,8,8,7.3,29
4730,854,12,5,2.8,28
4731,854,1,12,11.3,15
4732,854,13,9,8.0,21
4733,855,18,13,7.7,19
4734,855,16,6,5.2,27
4735,855,17,10,10.3,28
4736,855,13,2,2.8,27
4737,856,8,3,12.9,18
4738,856,2,1,1.4,24
4739,856,15,3,9.5,30
4740,856,5,3,7.4,26
4741,856,12,2,1.6,19
4742,856,4,2,6.4,20
4743,856,11,1,6.8,15
4744,856,6,2,6.3,25
4745,857,7,5,11.5,21
4746,857,16,12,11.3,29
4747,857,12,14,13.7,28
4748,857,18,3,3.2,25
4749,857,9,8,10.4,27
4750,857,1,8,9.2,25
4751,857,8,11,4.4,28
4752,858,5,1,8.7,19
4753,858,3,2,8.1,25
4754,858,15,1,5.4,24
4755,858,11,3,13.6,24
4756,858,9,2,13.8,25
4757,858,4,2,12.1,20
4758,858,6,2,2.7,17
4759,859,9,10,2.0,27
4760,859,8,2,2.1,23
4761,859,13,9,8.7,28
4762,859,18,8,7.5,20
4763,859,12,6,5.9,24
4764,859,1,2,6.6,28
4765,859,16,4,9.4,30
4766,859,7,9,11.2,21
4767,860,1,6,99.0,18
4768,860,12,14,3.4,21
4769,860,13,2,4.0,29
4770,860,18,10,12.7,28
4771,860,8,14,2.1,21
4772,860,9,8,8.6,23
4773,860,7,3,2.5,22
4774,860,16,13,4.5,30
4775,861,1,12,5.3,30
4776,861,7,4,10.2,26
4777,861,18,3,11.1,19
4778,861,8,6,4.7,30
4779,862,8,3,5.2,18
4780,862,13,8,11.2,23
4781,862,12,8,8.9,22
4782,862,18,2,8.7,29
4783,862,16,13,11.0,16
4784,862,9,13,5.8,21
4785,862,1,14,7.5,27
4786,863,6,2,7.6,27
4787,863,10,3,8.0,16
4788,863,11,2,4.7,19
4789,863,5,1,3.4,29
4790,863,15,1,13.0,16
4791,863,7,3,12.4,19
4792,863,2,2,12.1,17
4793,864,2,3,6.9,24
4794,864,14,1,6.8,21
4795,864,11,1,99.0,27
4796,865,18,9,6.0,18
4797,865,16,9,3.9,18
4798,865,13,9,12.6,26
4799,865,8,12,5.6,20
4800,865,17,8,9.8,17
4801,866,17,8,2.0,19
4802,866,18,14,4.3,21
4803,866,16,11,5.4,24
4804,866,8,11,10.3,21
4805,867,6,3,5.2,19
4806,867,8,1,3.0,21
4807,867,4,1,4.8,25
4808,867,15,3,5.4,17
4809,867,2,1,9.4,30
4810,867,12,3,3.5,19
4811,868,3,3,12.9,27
4812,868,6,2,9.5,18
4813,868,7,3,6.7,24
4814,868,11,3,13.1,22
4815,868,15,1,7.1,27
4816,868,4,3,13.6,23
4817,869,11,1,6.3,23
4818,869,10,2,3.9,17
4819,869,13,3,10.6,22
4820,869,3,1,7.7,25
4821,870,16,4,2.3,23
4822,870,1,8,4.7,17
4823,870,18,11,13.0,22
4824,870,7,4,1.0,25
4825,871,1,12,8.8,28
4826,871,18,8,12.4,27
4827,871,8,9,13.1,27
4828,871,9,13,10.0,20
4829,871,13,4,10.7,29
4830,872,14,2,8.7,19
4831,872,11,2,13.7,15
4832,872,6,2,6.9,18
4833,872,8,2,4.5,30
4834,873,14,3,3.5,30
4835,873,15,2,8.4,28
4836,873,13,1,10.8,22
4837,873,4,3,3.1,22
4838,874,8,8,10.0,25
4839,874,9,8,1.8,27
4840,874,13,9,10.1,30
4841,874,7,6,5.7,27
4842,874,18,12,6.0,18
4843,874,12,12,2.3,17
4844,875,9,13,6.4,26
4845,875,8,10,3.1,15
4846,875,16,9,11.4,20
4847,875,18,12,7.7,26
4848,875,1,12,3.4,26
4849,875,13,11,9.9,29
4850,875,7,13,6.4,23
4851,875,12,8,12.8,25
4852,876,3,3,5.8,28
4853,876,7,1,12.7,18
4854,876,12,2,11.5,16
4855,876,4,1,10.1,30
4856,876,15,3,6.1,24
4857,876,6,3,9.0,20
4858,877,12,2,3.2,28
4859,877,6,2,12.3,16
4860,877,9,2,2.8,29
4861,877,11,2,5.3,19
4862,877,1,2,1.6,16
4863,877,4,1,2.5,30
4864,877,5,1,11.9,30
4865,877,2,1,7.3,20
4866,878,14,3,10.3,29
4867,878,13,1,9.4,27
4868,878,10,3,4.5,16
4869,878,2,2,8.5,20
4870,879,1,2,6.9,27
4871,879,8,1,6.6,27
4872,879,3,3,7.5,16
4873,879,10,1,7.1,30
4874,880,2,1,6.7,27
4875,880,7,3,6.5,15
4876,880,1,1,10.2,21
4877,880,11,1,6.4,29
4878,880,8,1,11.9,22
4879,880,10,2,12.7,19
4880,880,15,1,2.0,27
4881,881,8,2,3.8,26
4882,881,13,4,5.2,19
4883,881,18,11,5.4,23
4884,881,9,6,4.8,24
4885,881,12,3,6.7,29
4886,881,7,7,7.4,24
4887,881,1,6,1.7,21
4888,882,18,3,6.1,29
4889,882,7,12,5.2,24
4890,882,8,4,2.2,30
4891,882,9,4,8.2,18
4892,882,1,2,9.4,22
4893,883,8,3,8.9,17
4894,883,13,14,10.7,17
4895,883,12,4,12.2,28
4896,883,7,6,13.3,23
4897,883,1,2,7.3,25
4898,883,9,10,8.2,16
4899,884,7,9,13.9,16
4900,884,16,14,4.8,24
4901,884,8,9,5.1,17
4902,884,9,7,4.3,20
4903,884,12,9,9.2,15
4904,884,18,9,13.2,15
4905,884,13,6,7.1,18
4906,885,13,3,4.8,25
4907,885,15,3,9.1,21
4908,885,14,3,5.5,27
4909,885,8,1,11.2,18
4910,885,9,3,1.6,16
4911,885,12,1,1.9,17
4912,885,10,1,5.0,16
4913,885,1,2,4.1,21
4914,886,12,3,12.7,19
4915,886,10,1,11.0,22
4916,886,13,2,2.5,25
4917,886,8,3,9.1,29
4918,886,6,3,2.1,23
4919,887,7,2,7.5,20
4920,887,13,2,4.2,28
4921,887,15,1,5.1,16
4922,887,9,3,12.7,17
4923,887,14,1,9.6,25
4924,887,10,2,2.3,23
4925,887,5,1,3.4,22
4926,887,12,1,7.5,19
4927,888,9,3,3.4,20
4928,888,5,3,13.8,27
4929,888,8,3,4.4,17
4930,888,12,1,2.2,18
4931,888,14,1,6.7,16
4932,888,10,1,6.0,25
4933,889,7,14,4.5,29
4934,889,16,8,4.1,16
4935,889,18,12,11.4,25
4936,889,1,13,10.3,15
4937,889,13,7,3.2,16
4938,890,18,13,3.7,30
4939,890,8,5,5.9,27
4940,890,16,5,4.0,19
4941,890,13,13,2.8,21
4942,890,17,4,10.1,23
4943,891,13,2,4.7,24
4944,891,6,3,8.2,21
4945,891,4,1,2.7,26
4946,891,15,2,5.2,16
4947,891,2,3,8.1,29
4948,891,7,1,10.9,17
4949,891,5,-2,4.2,26
4950,892,6,1,13.3,15
4951,892,15,1,10.9,17
4952,892,3,3,7.4,19
4953,892,7,1,12.4,17
4954,892,11,3,4.9,26
4955,892,14,3,3.2,20
4956,893,18,8,13.5,25
4957,893,13,4,10.2,27
4958,893,1,2,6.4,17
4959,893,7,4,5.2,22
4960,893,8,10,12.6,25
4961,894,6,3,2.4,21
4962,894,5,2,2.5,16
4963,894,8,1,6.0,17
4964,894,12,1,11.6,30
4965,894,4,2,4.1,28
4966,894,13,2,1.6,22
4967,894,11,1,10.8,16
4968,894,10,2,4.8,15
4969,895,13,1,10.7,27
4970,895,1,2,4.0,23
4971,895,3,1,12.9,22
4972,895,2,3,6.7,17
4973,896,13,13,8.7,28
4974,896,8,12,3.0,30
4975,896,1,7,10.0,19
4976,896,18,4,7.4,21
4977,896,12,9,3.8,27
4978,897,7,8,5.3,29
4979,897,8,9,3.6,27
4980,897,9,14,7.5,29
4981,897,12,8,10.2,24
4982,897,18,3,10.5,26
4983,897,16,13,9.2,21
4984,898,7,2,9.8,24
4985,898,14,2,11.0,18
4986,898,5,1,11.7,21
4987,898,4,3,4.9,22
4988,898,11,3,10.5,28
4989,899,5,2,12.6,18
4990,899,6,1,8.3,29
4991,899,10,3,99.0,22
4992,899,1,1,5.0,29
4993,899,14,1,11.8,24
4994,899,2,2,1.8,23
4995,899,11,2,4.3,19
4996,899,9,1,11.1,21
4997,900,13,3,13.0,29
4998,900,12,11,7.4,16
4999,900,8,14,2.0,22
5000,900,18,4,4.0,28
5001,900,7,12,4.4,25
5002,900,16,13,7.0,19
5003,900,1,12,4.2,24
5004,900,9,9,12.5,29
5005,901,4,1,1.6,28
5006,901,8,2,6.0,21
5007,901,6,3,12.3,20
5008,901,7,3,12.8,30
5009,901,9,2,6.7,19
5010,902,14,1,1.3,29
5011,902,4,2,3.9,21
5012,902,11,3,12.1,22
5013,902,7,2,4.1,25
5014,902,6,3,12.7,17
5015,902,15,3,7.3,17
5016,903,7,12,3.9,18
5017,903,16,3,4.1,21
5018,903,13,11,11.8,21
5019,903,12,12,10.8,21
5020,903,9,7,11.2,25
5021,903,8,6,4.1,19
5022,904,15,1,11.8,29
5023,904,5,2,4.7,24
5024,904,9,3,12.4,22
5025,904,12,1,13.1,26
5026,904,3,1,3.0,24
5027,905,1,6,6.0,23
5028,905,7,13,6.0,29
5029,905,9,5,5.3,18
5030,905,8,9,9.0,27
5031,905,13,7,13.3,19
5032,906,4,2,2.1,21
5033,906,8,3,11.7,29
5034,906,1,1,14.0,24
5035,906,12,3,4.4,17
5036,906,5,1,12.0,29
5037,906,3,2,4.6,24
5038,906,13,1,11.5,15
5039,907,13,10,2.3,18
5040,907,8,6,11.9,19
5041,907,18,8,8.9,16
5042,908,13,3,5.8,24
5043,908,14,3,12.9,18
5044,908,3,2,5.3,29
5045,908,2,3,6.0,17
5046,908,10,3,5.6,20
5047,908,4,2,10.8,29
5048,909,8,2,5.3,29
5049,909,2,3,12.5,17
5050,909,1,3,9.7,30
5051,910,12,3,10.4,29
5052,910,8,3,8.8,29
5053,910,13,1,2.9,17
5054,910,4,3,13.2,30
5055,910,10,1,4.5,28
5056,911,13,2,11.2,18
5057,911,1,3,10.9,28
5058,911,3,2,7.7,18
5059,911,2,2,5.9,20
5060,911,12,3,6.4,30
5061,911,11,2,6.7,16
5062,911,15,3,8.2,21
5063,912,16,5,1.5,29
5064,912,12,11,3.3,21
5065,912,8,13,12.0,25
5066,912,9,6,8.5,17
5067,912,18,7,6.2,28
5068,912,7,5,4.0,26
5069,912,1,13,3.9,17
5070,913,16,11,13.3,22
5071,913,13,9,6.5,24
5072,913,18,5,12.9,30
5073,914,8,2,8.7,24
5074,914,1,3,8.0,17
5075,914,11,1,1.5,30
5076,915,11,3,1.7,27
5077,915,15,3,4.5,30
5078,915,7,2,9.7,18
5079,915,14,1,4.4,28
5080,916,12,3,9.8,29
5081,916,13,10,9.1,23
5082,916,18,4,8.1,28
5083,916,9,11,6.8,23
5084,916,16,9,2.7,27
5085,916,1,6,1.8,18
5086,916,7,9,10.5,15
5087,917,16,2,3.6,28
5088,917,8,5,6.7,28
5089,917,7,2,8.6,17
5090,917,18,8,3.6,24
5091,917,9,9,12.0,16
5092,918,8,1,9.6,15
5093,918,14,1,12.7,18
5094,918,9,2,13.4,15
5095,918,1,2,7.3,30
5096,918,3,2,9.4,24
5097,918,10,1,3.7,23
5098,919,6,3,13.9,23
5099,919,11,3,11.9,28
5100,919,8,3,9.7,21
5101,919,15,1,7.9,18
5102,919,3,2,2.7,25
5103,919,1,1,5.6,18
5104,919,4,2,3.3,19
5105,919,7,2,6.0,29
5106,920,4,3,1.0,29
5107,920,12,2,8.3,24
5108,920,9,3,1.6,16
5109,920,10,2,6.3,21
5110,920,14,3,10.4,23
5111,920,7,2,13.9,21
5112,921,13,12,4.8,27
5113,921,1,12,2.8,18
5114,921,18,2,1.7,27
5115,921,12,4,8.8,21
5116,921,8,14,8.9,18
5117,922,11,1,5.9,15
5118,922,13,3,7.7,21
5119,922,5,3,12.2,18
5120,922,12,2,9.9,19
5121,923,13,5,12.3,15
5122,923,9,2,9.2,24
5123,923,7,10,9.8,29
5124,923,18,4,3.0,19
5125,923,12,4,6.1,20
5126,923,1,6,5.7,16
5127,923,8,7,12.8,16
5128,923,16,2,4.8,23
5129,924,14,3,12.9,26
5130,924,3,1,10.3,19
5131,924,12,1,6.8,23
5132,924,1,3,10.8,27
5133,924,6,1,4.4,23
5134,924,11,2,8.2,18
5135,924,8,1,5.3,29
5136,925,9,14,1.5,29
5137,925,16,7,10.5,28
5138,925,18,14,5.9,18
5139,925,8,3,10.4,20
5140,925,7,6,2.8,29
5141,925,1,3,4.2,17
5142,925,13,8,10.5,26
5143,925,12,11,2.8,23
5144,926,10,1,3.2,25
5145,926,12,3,8.8,15
5146,926,3,2,4.5,25
5147,926,11,2,4.2,30
5148,926,2,1,8.4,23
5149,927,3,2,13.8,26
5150,927,8,3,12.7,28
5151,927,7,1,9.6,27
5152,927,9,1,9.1,30
5153,927,2,3,5.3,16
5154,927,1,1,12.8,28
5155,928,4,2,2.3,22
5156,928,1,2,2.4,27
5157,928,10,3,11.5,24
5158,928,2,2,14.0,28
5159,928,8,3,9.2,19
5160,928,14,3,8.9,20
5161,928,5,2,4.0,25
5162,928,11,2,7.5,27
5163,929,13,13,1.5,21
5164,929,1,3,3.8,28
5165,929,7,6,8.8,22
5166,929,12,9,13.4,23
5167,929,16,7,13.8,29
5168,930,4,3,8.5,15
5169,930,12,3,12.0,23
5170,930,2,1,5.9,26
5171,930,8,2,7.1,22
5172,930,6,3,5.7,20
5173,930,14,1,13.1,15
5174,930,15,3,7.2,17
5175,930,5,3,5.2,24
5176,931,3,3,3.2,28
5177,931,6,1,10.0,27
5178,931,2,1,7.5,26
5179,931,9,3,3.8,20
5180,931,11,3,1.7,18
5181,931,15,1,9.0,29
5182,931,7,3,10.4,18
5183,931,14,2,13.1,23
5184,932,3,1,11.6,20
5185,932,9,1,8.3,28
5186,932,15,2,5.8,20
5187,932,4,2,10.0,24
5188,932,1,1,9.8,30
5189,932,14,2,1.2,18
5190,932,13,1,4.2,27
5191,932,10,3,7.0,20
5192,933,4,3,12.1,28
5193,933,10,1,5.2,16
5194,933,6,1,9.5,26
5195,933,2,3,12.9,18
5196,934,16,2,13.4,18
5197,934,7,2,6.3,17
5198,934,8,14,4.0,24
5199,934,1,5,7.7,23
5200,934,18,9,12.5,16
5201,935,8,5,2.2,29
5202,935,18,2,4.1,23
5203,935,1,12,9.8,19
5204,935,12,13,4.7,18
5205,935,13,6,2.6,17
5206,935,16,12,10.6,18
5207,935,9,6,4.9,27
5208,936,12,6,1.2,22
5209,936,7,4,6.2,26
5210,936,8,13,12.9,15
5211,936,9,2,4.2,26
5212,936,18,13,2.4,25
5213,936,16,14,7.5,28
5214,936,13,8,2.9,23
5215,937,6,1,10.4,25
5216,937,1,2,6.0,18
5217,937,12,2,4.1,18
5218,938,12,9,9.2,19
5219,938,13,3,7.6,23
5220,938,16,7,11.9,30
5221,938,8,12,3.1,17
5222,938,1,8,13.8,30
5223,938,18,4,8.3,21
5224,939,4,1,1.9,24
5225,939,9,1,9.6,16
5226,939,12,2,10.0,23
5227,939,14,1,5.1,26
5228,939,1,3,12.1,18
5229,939,5,2,6.1,15
5230,939,11,2,13.6,28
5231,940,10,2,2.3,17
5232,940,12,1,4.7,19
5233,940,11,1,13.0,27
5234,940,2,3,2.8,29
5235,941,11,1,6.9,21
5236,941,3,2,11.7,25
5237,941,10,1,12.1,21
5238,942,11,1,3.0,25
5239,942,2,2,6.2,16
5240,942,6,2,3.1,26
5241,942,1,2,7.3,27
5242,942,13,2,11.1,30
5243,942,14,1,10.3,26
5244,942,3,2,7.8,17
5245,942,9,3,12.0,30
5246,943,7,6,12.0,19
5247,943,16,8,1.2,23
5248,943,9,13,9.6,23
5249,943,1,6,13.9,15
5250,943,18,9,12.4,25
5251,943,12,2,13.7,17
5252,943,13,13,5.4,22
5253,943,8,6,12.2,21
5254,944,12,8,7.1,16
5255,944,9,14,8.2,26
5256,944,7,12,8.2,25
5257,944,16,14,5.2,22
5258,945,1,10,8.5,18
5259,945,8,14,4.6,25
5260,945,18,10,9.2,24
5261,945,13,9,1.5,30
5262,946,4,3,8.9,23
5263,946,12,2,11.9,27
5264,946,7,1,12.3,30
5265,946,2,3,9.7,27
5266,946,3,2,3.5,19
5267,946,15,2,7.1,17
5268,947,1,2,8.6,24
5269,947,6,1,6.9,26
5270,947,10,1,3.1,25
5271,948,2,2,9.1,29
5272,948,1,2,4.0,29
5273,948,3,2,11.4,17
5274,948,6,2,4.6,16
5275,948,8,2,4.6,26
5276,948,7,3,6.0,29
5277,948,11,2,4.5,17
5278,949,5,3,8.5,16
5279,949,1,2,9.9,23
5280,949,10,3,13.7,29
5281,949,13,1,10.1,19
5282,949,9,3,1.5,26
5283,950,14,3,6.0,23
5284,950,5,3,6.0,16
5285,950,13,2,7.4,23
5286,951,13,2,10.1,27
5287,951,3,2,10.1,18
5288,951,12,3,7.7,23
5289,951,6,3,4.3,29
5290,952,14,2,12.3,18
5291,952,7,3,10.4,17
5292,952,6,3,1.3,25
5293,952,4,1,12.2,16
5294,952,9,1,3.8,23
5295,953,14,2,5.7,29
5296,953,12,3,13.5,18
5297,953,10,3,8.4,29
5298,953,3,2,11.5,19
5299,953,4,1,10.0,15
5300,954,8,11,4.5,22
5301,954,7,8,11.0,26
5302,954,9,11,11.7,16
5303,954,1,14,1.1,28
5304,955,16,10,1.1,21
5305,955,17,4,7.5,21
5306,955,18,14,13.2,16
5307,955,8,2,3.4,24
5308,955,13,5,11.3,20
5309,956,16,11,2.2,17
5310,956,13,10,4.6,27
5311,956,17,7,13.7,28
5312,956,8,13,5.8,16
5313,956,18,14,12.4,19
5314,957,7,5,8.0,25
5315,957,1,3,3.4,20
5316,957,13,4,8.7,19
5317,957,18,13,1.3,19
5318,958,7,2,10.7,26
5319,958,4,3,1.2,28
5320,958,1,3,5.4,27
5321,958,9,3,5.4,27
5322,958,6,3,4.6,20
5323,958,5,3,6.4,30
5324,958,14,3,6.3,16
5325,958,8,2,2.7,15
5326,959,13,14,1.6,19
5327,959,7,5,1.6,28
5328,959,1,8,13.9,16
5329,959,9,11,9.0,22
5330,959,16,11,4.0,30
5331,959,12,3,10.9,23
5332,959,8,5,5.5,28
5333,960,7,10,10.2,27
5334,960,1,8,9.1,18
5335,960,13,11,9.6,20
5336,960,8,6,9.6,28
5337,960,16,14,1.3,20
5338,960,9,9,11.3,28
5339,960,12,8,5.5,26
5340,960,18,6,12.7,28
5341,961,8,3,10.6,27
5342,961,2,2,1.8,29
5343,961,3,2,8.2,19
5344,961,1,2,5.5,21
5345,961,14,2,6.9,23
5346,961,5,2,8.1,20
5347,961,6,2,9.8,26
5348,961,9,1,7.9,17
5349,962,8,3,11.1,18
5350,962,13,2,12.2,27
5351,962,15,1,4.7,27
5352,962,2,2,1.2,23
5353,962,4,2,2.1,19
5354,962,7,2,2.4,15
5355,963,18,14,5.0,21
5356,963,7,13,12.4,27
5357,963,8,9,4.2,25
5358,963,13,5,10.0,19
5359,963,9,6,8.3,16
5360,963,12,13,12.6,27
5361,964,2,1,2.6,20
5362,964,14,1,11.3,30
5363,964,7,1,7.3,17
5364,964,15,2,3.1,20
5365,964,12,3,3.5,27
5366,964,9,1,2.5,28
5367,964,4,3,8.8,25
5368,964,10,2,12.3,30
5369,965,12,2,4.9,16
5370,965,3,1,7.6,28
5371,965,8,1,6.1,16
5372,965,2,3,3.5,20
5373,965,9,1,2.6,18
5374,966,15,1,4.4,18
5375,966,8,1,1.2,25
5376,966,4,2,10.5,16
5377,966,10,1,10.7,22
5378,966,6,3,13.8,27
5379,966,5,2,5.8,19
5380,966,7,3,12.2,24
5381,967,9,1,13.4,28
5382,967,15,2,11.1,29
5383,967,2,2,13.4,27
5384,967,13,1,10.0,17
5385,968,4,2,7.1,18
5386,968,3,1,11.4,25
5387,968,2,2,10.9,25
5388,968,6,2,5.1,29
5389,968,1,1,8.8,19
5390,968,7,3,3.6,25
5391,968,12,3,2.6,19
5392,969,12,2,1.6,21
5393,969,14,2,6.1,30
5394,969,7,2,7.4,22
5395,969,9,1,99.0,16
5396,969,10,1,1.5,26
5397,969,4,3,11.6,26
5398,969,13,2,7.4,26
5399,970,11,2,13.6,16
5400,970,12,1,4.1,19
5401,970,14,3,2.2,26
5402,971,14,2,1.2,28
5403,971,12,2,1.7,17
5404,971,2,3,8.9,18
5405,972,12,13,6.9,17
5406,972,8,13,3.9,29
5407,972,18,9,3.4,17
5408,972,7,13,9.0,22
5409,972,13,11,12.6,16
5410,972,16,5,12.6,30
5411,972,1,9,13.7,18
5412,972,9,12,13.4,24
5413,973,13,1,12.3,23
5414,973,12,2,10.2,15
5415,973,3,1,3.7,17
5416,973,1,3,12.7,16
5417,973,8,2,7.2,22
5418,974,2,2,12.9,24
5419,974,11,3,6.5,19
5420,974,13,3,4.5,26
5421,974,3,1,1.1,17
5422,974,8,2,12.4,30
5423,975,14,2,9.7,26
5424,975,2,1,5.9,21
5425,975,7,3,9.7,22
5426,975,13,2,5.2,29
5427,975,9,3,3.1,24
5428,975,4,1,8.2,25
5429,975,11,2,13.8,15
5430,975,3,2,3.8,23
5431,976,18,13,5.6,29
5432,976,8,2,2.1,27
5433,976,13,5,8.0,27
5434,977,2,1,3.3,23
5435,977,5,2,11.7,30
5436,977,3,1,3.6,24
5437,977,6,1,7.7,17
5438,977,4,2,5.5,27
5439,977,11,2,1.7,29
5440,977,7,3,8.8,18
5441,977,15,1,12.2,30
5442,978,10,3,12.5,17
5443,978,4,1,6.8,23
5444,978,9,3,10.4,19
5445,978,11,1,9.8,23
5446,978,13,3,13.8,23
5447,978,6,1,11.2,18
5448,978,1,1,6.7,20
5449,979,13,5,10.3,21
5450,979,16,13,7.1,18
5451,979,18,10,6.2,28
5452,979,7,6,6.1,19
5453,979,1,7,6.3,23
5454,979,9,5,9.3,16
5455,980,18,6,3.5,16
5456,980,8,2,3.6,28
5457,980,12,6,1.8,19
5458,980,7,8,13.4,24
5459,980,13,2,7.8,19
5460,980,1,8,7.6,16
5461,981,8,1,7.8,19
5462,981,7,1,7.8,26
5463,981,2,1,1.3,21
5464,981,13,1,6.5,20
5465,981,5,3,10.1,18
5466,981,3,1,12.8,28
5467,981,9,3,10.2,20
5468,981,11,3,9.7,25
5469,982,9,3,13.1,30
5470,982,7,6,6.4,25
5471,982,16,6,6.6,26
5472,982,12,13,12.5,30
5473,982,18,10,2.3,16
5474,982,1,11,5.1,21
5475,982,13,2,3.9,26
5476,983,8,2,11.3,27
5477,983,1,2,5.0,30
5478,983,13,3,4.0,21
5479,983,14,1,4.4,18
5480,983,2,1,12.4,20
5481,983,6,2,4.9,28
5482,984,8,3,11.1,27
5483,984,9,3,6.5,21
5484,984,11,2,13.1,18
5485,984,15,2,2.4,25
5486,984,5,1,12.7,26
5487,985,3,1,6.3,17
5488,985,14,2,10.1,18
5489,985,7,2,11.7,17
5490,985,10,1,10.9,19
5491,985,9,1,11.3,29
5492,986,2,3,7.7,19
5493,986,14,2,13.8,23
5494,986,9,3,10.6,24
5495,986,7,2,13.4,21
5496,986,3,1,12.0,18
5497,986,10,1,7.0,29
5498,987,12,2,13.1,21
5499,987,13,6,4.2,17
5500,987,16,12,6.1,15
5501,987,1,12,7.6,16
5502,987,9,2,11.9,21
5503,987,18,6,12.0,21
5504,988,9,3,5.7,27
5505,988,5,3,7.2,20
5506,988,8,3,5.3,19
5507,988,4,3,7.4,28
5508,988,12,1,2.4,27
5509,988,10,2,11.0,29
5510,988,14,2,10.0,18
5511,989,11,2,8.6,15
5512,989,15,2,12.9,24
5513,989,7,2,10.1,15
5514,990,12,14,13.6,26
5515,990,1,7,11.2,23
5516,990,13,3,9.9,15
5517,990,8,12,8.9,24
5518,990,18,4,13.8,27
5519,991,7,9,2.8,21
5520,991,9,8,7.3,28
5521,991,8,13,4.3,19
5522,991,12,13,10.7,21
5523,991,1,14,4.9,21
5524,992,8,3,10.9,27
5525,992,5,2,7.2,18
5526,992,14,3,9.2,17
5527,993,7,5,13.7,23
5528,993,18,4,8.5,30
5529,993,1,10,10.0,16
5530,993,12,11,7.4,25
5531,993,13,2,13.5,23
5532,993,9,8,10.9,20
5533,993,8,8,6.4,28
5534,994,14,2,13.4,27
5535,994,10,3,12.3,27
5536,994,8,2,8.5,17
5537,995,16,2,2.0,26
5538,995,18,5,4.0,28
5539,995,8,13,12.9,26
5540,995,7,7,3.7,23
5541,995,13,11,13.0,15
5542,996,7,9,9.9,16
5543,996,18,3,4.6,21
5544,996,8,8,12.1,25
5545,996,1,4,5.0,28
5546,996,9,8,13.2,25
5547,996,16,3,1.8,30
5548,996,13,4,2.1,29
5549,996,12,4,9.1,24
5550,997,18,13,4.2,25
5551,997,8,2,6.8,15
5552,997,13,2,7.2,30
5553,997,16,8,14.0,30
5554,997,17,2,13.2,20
5555,998,2,3,5.1,28
5556,998,1,3,12.7,22
5557,998,8,1,7.5,24
5558,998,7,1,13.1,22
5559,998,12,2,12.9,16
5560,998,5,1,7.4,20
5561,999,7,3,7.5,22
5562,999,12,1,11.9,20
5563,999,4,2,6.4,17
5564,999,10,2,5.5,30
5565,999,3,3,3.7,24
5566,999,11,3,9.3,30
5567,1000,9,2,6.9,22
5568,1000,4,1,10.3,19
5569,1000,6,1,3.1,19
5570,1000,5,3,4.7,19
5571,1000,14,3,4.7,24
